,magnitude,angle,env_x,env_y,env_z,env_rot_x,env_rot_y,env_rot_z,env_rot_w,dx,dy,dz,d_rot_x,d_rot_y,d_rot_z,d_rot_w,robot_in_map
2970,888.9532208524518,77,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.3596563706607926,3.5130901859605146,-4.850256545972653e-06,3.286487460301377e-07,4.9496237138478296e-05,0.0011995101729993553,-1.9999992724575018,False
2971,233.54697572465938,33,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,1.4017637777117984e-05,0.29879887875565303,-1.5627806738485739e-06,1.4332047805301948e-05,2.9919690056602204e-05,-2.9331893723357115e-05,-8.12433231800469e-10,True
2972,300.8046172619438,29,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,1.566504841684438e-07,0.29859839662512033,-1.6570251717695772e-06,2.0598490262796318e-05,4.078489688219138e-06,-3.04219837358361e-05,-5.089296761795481e-10,True
2973,825.5813054282139,56,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.1618945861396925,6.399124781478265,-5.571347143247529e-06,-0.007193992974420937,0.9999741221770577,-4.196716399729534e-05,-1.0000193170144303,False
2974,787.7517102766889,66,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.16599286333915245,4.663000306708166,-1.562271526145409e-06,0.007600370160081824,0.9999711163378043,8.82851850373241e-06,-1.0000298041331839,False
2975,819.0866594257657,12,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-8.239858000796269e-07,0.2989402269760395,-3.8958634929198155e-11,-2.8138392723716536e-10,1.199735864075998e-10,-5.838695796598632e-06,1.6405099501071163e-11,True
2976,649.1684125496326,56,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.18343422769213386,3.951340342648826,7.619599395880527e-14,0.01103423955663375,-0.999939120801962,-5.729384304613165e-06,-1.0000000001156963,False
2977,671.2230625661432,85,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.23923711646692986,0.12015315244888974,-1.5755500747741125e-06,-1.625838528663365e-05,-2.569215245911065e-06,0.0914543317938017,-0.004191254795573585,True
2978,63.42461046115571,68,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,8.672898239210838e-06,0.026260759690302643,1.6571652646651946e-06,-2.061282241415572e-05,4.101934553299342e-06,6.550078922780805e-05,-2.2999567805825905e-09,True
2979,476.96985632242274,36,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-2.8214936665407753e-05,0.2979275522718199,-1.6570262688572757e-06,-2.0599456163034338e-05,-4.076802296508983e-06,-0.00010476527982502195,-5.108146350352172e-09,True
2980,560.69049577097,13,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,9.351962297662098e-07,0.2989814182600523,-3.352984769576517e-06,-7.980718287252822e-06,2.6949364334840897e-05,-6.531182692264936e-06,-3.7888503445770993e-10,True
2981,396.75630411078123,58,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.0025647883954226496,0.6828251707300398,0.2999959026731693,6.570254938452818e-06,-3.359426943309132e-05,0.015304351483875206,-0.00011720672170445479,True
2982,638.8835234203817,84,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.09885537056015231,0.7883792555557239,0.5999968889340695,2.0606161385882172e-05,0.7071285772451202,-2.5761714904043353e-05,-0.29291501599103076,True
2983,895.1914760473353,70,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.3667204508996719,5.216492079721379,-4.850241076041761e-06,3.16101388672475e-07,-4.949613642056121e-05,-0.0009606170480717673,-1.9999995428529846,False
2984,446.1017647548355,84,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.10035124862307038,0.3816969812038167,0.29999667818881004,-7.32738642852751e-05,0.7070835492258299,6.737009988121671e-05,-0.2928699950537459,True
2985,648.6128912886514,39,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,0.00032748128443545356,0.20478519016600424,-5.093625952481973e-07,-0.7071106549050176,-0.0042398895472778525,0.00421579811940786,-0.29290183131803293,True
2986,604.982652499328,51,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-4.961847713871427e-07,1.4981200815453144,0.8999999999620614,-3.1167452928908044e-10,1.20292340703372e-10,-5.5227991799752775e-06,1.6389778423331336e-11,True
2987,51.846313098144776,19,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.0004711214537560522,0.0190952288970348,-1.1239562160009209e-06,-9.258876444245221e-08,-1.1243255656822502e-05,-0.004672648395167469,-1.0890174016897625e-05,True
2988,850.3610779546035,31,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.59761413989065e-05,0.2976053401383092,-3.8958634929198155e-11,-2.828090595746126e-10,1.1860025730860911e-10,-0.00015069914983989084,-1.0491748581031857e-08,True
2989,552.6524637060716,24,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.2529427194256163e-07,0.2984802893418699,-3.8958634929198155e-11,-2.813839271898788e-10,1.2099552190751636e-10,-5.648261977948178e-06,1.640798608093519e-11,True
2990,422.57786224476536,57,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.008787125835727006,1.0878619459495504,0.5999939416633153,-2.8492078785122865e-06,3.576523238561286e-05,0.08676292833361497,-0.00377151273664611,True
2991,742.3449257590455,40,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-0.0007840390025529059,0.1544331670864512,-7.916495281465319e-07,-1.000017761284583,-0.0023780242519403265,1.165711860932918e-05,-1.0000070158569738,True
